movieId,UMAP1,UMAP2,UMAP3,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,IMAX,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,cluster_gmm
1111,21.650291,-1.340695,-11.042618,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
95873,22.135403,-1.555855,-10.970348,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5
8125,22.71646,-0.142261,-11.689679,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
3253,23.725088,-0.95456845,-12.749371,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4166,24.268887,-1.8553243,-12.724081,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
108945,24.124691,-0.4408308,-13.316508,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,2
51357,23.257113,0.36103633,-11.9005165,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,6
131749,23.327522,-2.600951,-11.986533,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
1727,24.150757,-2.406541,-11.57367,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3
7156,22.908602,-2.847743,-11.1854105,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4690,21.768818,-1.7472051,-12.896201,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5
103984,22.316994,-2.6428578,-11.458101,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
62834,22.358574,-0.10449302,-12.73118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
58291,23.027584,-2.8242557,-11.761156,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1018,22.312906,-1.3181185,-12.803342,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5
183197,24.933964,-1.08859,-11.759669,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2867,23.765862,-2.5462177,-11.174965,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4
7943,22.69314,-0.32368457,-11.391543,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
155358,22.252197,-1.6823578,-13.361633,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
8534,23.303284,-0.34038043,-10.8966465,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
56775,24.57726,-0.42920718,-11.382815,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
103539,22.830215,-0.30203545,-9.950489,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
4291,23.309418,-1.3705481,-13.192449,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
51412,24.311584,-2.138368,-10.886473,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3
4313,23.571396,-0.01518864,-12.7466135,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
107159,23.49513,-2.2293303,-12.181092,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
1718,24.140839,-0.95394284,-10.964271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
6807,23.558895,0.18126257,-12.318104,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
32598,22.49493,-1.674178,-11.19368,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
59731,23.516603,-1.9854982,-11.431,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
64167,22.364594,-1.0049552,-10.559976,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
5883,23.411158,-1.857014,-11.415286,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3
5929,22.06045,-1.037687,-11.150888,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
91935,22.226227,-2.364965,-11.244478,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5590,22.07494,-1.104168,-13.152937,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2497,23.431828,-2.0128486,-12.342931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
105355,24.664362,-1.7972023,-11.159391,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
142056,22.389166,-1.8141719,-10.670505,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
7293,23.179043,-1.4685329,-12.536949,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
4917,24.28092,-2.0118153,-10.732655,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
66240,23.64707,0.6435762,-11.365331,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6
175199,23.787195,-2.4980323,-11.627217,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
80906,23.910004,-2.0490296,-11.97418,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
133780,23.056105,-2.0047169,-12.009579,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
1348,23.846592,-1.9300839,-11.34148,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
809,23.291725,-1.3280854,-10.356051,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
113374,23.488375,-2.3317935,-11.064229,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
5947,23.472504,-1.4585454,-11.244502,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
7888,22.24671,-1.6283303,-13.413504,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
1407,23.429342,-2.375783,-10.850395,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,4
1132,23.638767,-0.46361056,-11.183775,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1201,22.393156,-1.4649516,-12.499321,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
224,22.840204,-0.12524517,-12.190556,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
126,22.331984,-2.0166357,-11.621134,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6578,22.515615,-1.5628297,-13.281155,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2574,22.542665,-1.4760321,-11.50695,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
7713,22.763409,-0.31695458,-11.762598,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1
6330,23.024862,-0.8043061,-12.083906,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
106927,23.69828,-0.27092522,-10.998976,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2718,23.56575,-1.4509045,-12.473755,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
64969,24.437923,-1.0774673,-12.374106,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
53000,23.337177,-1.6237619,-13.3457365,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,3
6961,21.7879,-1.6198235,-12.796632,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
3713,23.46381,-0.6329555,-12.246318,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
94150,24.392397,-2.4486887,-12.144966,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
3077,23.662243,-0.6449993,-12.264285,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1004,24.41512,-1.2096856,-11.005528,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
3502,23.33465,-2.192195,-12.016659,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
96518,24.015842,-2.0185726,-11.2940645,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3
1422,23.658373,-1.7971331,-10.878856,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,3
68954,23.385492,-2.0696793,-10.679916,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
57499,22.395267,-0.13935472,-11.427023,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
8718,23.278816,0.24411316,-11.171255,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4219,22.787321,-0.04699784,-12.99142,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
64983,23.587603,0.15638283,-12.896883,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1
5324,23.61098,-0.84877115,-11.397515,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1179,23.230526,0.32438046,-13.023152,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,6
3552,22.3936,-1.3442277,-11.740326,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
7789,23.478525,-2.140292,-12.626157,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
32582,23.018604,-1.1703842,-10.788803,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
83369,23.347237,-2.4894478,-12.576805,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
50160,24.097048,-2.0381396,-11.880416,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
72982,24.462446,-1.2611432,-11.393538,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
8964,23.869251,0.23541349,-11.163291,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
56169,24.443716,-0.7091863,-13.184316,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2
166635,24.111774,0.43727067,-11.454793,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,6
2927,23.230227,-0.40728524,-10.836162,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
31410,24.451727,-1.933888,-12.640617,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2
1677,23.43207,0.1418301,-12.346663,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
7895,21.890635,-1.389447,-12.872579,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,5
1276,23.450386,0.5089295,-12.241696,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
32022,24.424818,-2.3034651,-11.954869,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3
1242,23.487387,-1.215966,-10.53986,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3
7045,22.284458,-0.64658374,-12.44051,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
3167,21.80825,-1.9756061,-12.605181,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
169180,23.077045,-2.365009,-10.754225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
6448,22.72181,-0.6830845,-11.997047,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4350,22.824316,-1.0911243,-10.509628,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
5455,24.07806,-2.0824049,-11.267579,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
150596,21.901163,-0.38204232,-11.064991,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5
47465,22.620111,-1.6604561,-11.672508,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,4
26901,23.729559,-2.269596,-11.913255,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
3730,21.884033,-1.9184558,-12.968995,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5
1245,23.797882,-0.28698254,-10.690246,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1
121715,23.014708,-0.50994587,-10.797819,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2469,22.20556,-1.5771431,-12.917838,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
111795,24.551153,-1.1611418,-11.018718,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
5888,22.759016,0.20225795,-12.353768,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
106062,24.358086,-1.2275224,-13.058258,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4399,23.340092,-0.67171186,-10.632488,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3606,23.114744,-0.38432774,-10.562986,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
65642,23.337543,-0.4549048,-10.895509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
51545,23.50358,-2.047579,-12.603604,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,3
1777,23.938911,-1.9067847,-11.6952715,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
55577,23.85417,-0.2869671,-13.0762005,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
26429,23.714842,-2.1792467,-10.913503,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3
51471,23.603699,-1.5663985,-11.2941675,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3
4741,23.123922,-2.1274498,-13.027672,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4
4789,21.797064,-1.276901,-12.754047,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,5
7073,23.18594,-2.3465593,-11.762239,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4
3300,23.876469,-1.7505621,-10.721544,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,3
8425,23.496998,-1.7027713,-13.014218,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
47200,23.612265,-0.65873563,-11.180337,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
65225,23.60653,-2.390821,-10.633044,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
72011,23.594393,-2.9249642,-11.343285,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4
91890,23.971647,-2.4734154,-11.680982,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
176419,23.776213,-0.5003635,-10.638638,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
2492,22.840124,-0.22970715,-12.651334,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
106144,23.28965,-1.0965672,-13.562568,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
154975,22.711628,-0.55021054,-11.21712,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3894,24.318789,-1.6770952,-10.969193,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
697,22.746323,-1.9254484,-10.88249,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4
1971,23.89411,-1.9760313,-10.860087,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3
27373,22.963717,-2.6042273,-10.933968,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
87785,24.182417,-0.9325767,-10.790705,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2
37720,24.319984,-1.8437284,-11.541807,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,2
100302,23.197496,-3.036766,-11.397295,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
44761,23.602942,-2.7467878,-11.607406,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,4
4356,22.78872,-0.6446147,-12.722529,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
170411,22.717316,-0.5750432,-10.365262,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5611,23.162413,-2.6791246,-11.485093,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
6427,22.609612,-0.80624115,-12.612385,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
73501,22.809132,-1.4400761,-10.680345,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
4840,23.407808,-1.5175848,-13.520638,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3
8954,23.225847,-1.7691783,-11.403213,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
3784,21.794662,-0.2975946,-11.064368,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
95654,23.435295,0.5584879,-12.80158,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
1812,24.286474,-0.5769217,-11.990196,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
4409,22.924398,0.59936625,-12.653708,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,6
39516,21.52521,-1.5466055,-12.712905,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
838,22.503353,0.44248644,-12.354164,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
3889,23.399456,-1.3966337,-11.749652,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
2996,24.221565,-1.8782544,-11.0410385,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
67361,23.8185,0.45988235,-12.0212755,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,6
4812,22.582722,-1.8239088,-10.77455,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
3667,23.479805,-0.9649247,-10.795281,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6616,23.687157,-0.46987677,-13.603278,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2138,23.95435,-1.3082912,-11.079825,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2
80241,23.797386,0.38242212,-12.037287,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6
3453,23.43835,-1.1444829,-10.861604,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3
8266,21.742914,-0.6389237,-11.187523,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5
4308,23.148838,0.6215816,-11.629266,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,6
27839,23.670282,-1.9375955,-12.332973,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,3
74532,23.728695,0.06861623,-11.477677,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8008,22.493399,-1.4752653,-11.209113,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,4
1673,23.868856,-1.8568534,-13.076949,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
55207,22.947178,-2.8808143,-11.619783,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1292,21.628412,-1.6594802,-13.1738825,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
4788,22.756382,-1.2113516,-12.810546,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3
135,22.49399,0.19962007,-12.054978,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1218,23.767649,0.37071216,-11.313746,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,6
3357,24.60683,-0.6349642,-11.710798,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
148626,22.807905,-0.39273268,-11.238335,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
195,22.966692,-1.4920027,-10.603573,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3
170401,23.552649,-1.1801101,-13.646668,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
6856,23.184568,-0.42549342,-12.351576,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
1250,22.343077,-1.7484812,-13.116308,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4
6832,23.130991,-0.8363887,-11.328878,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
25797,23.2799,-0.41438028,-10.96912,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
5266,24.407427,-1.1613746,-13.48155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
3353,21.982939,-1.8538736,-11.037398,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3812,23.173962,-1.5677416,-13.383403,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
43871,23.380451,-0.57453495,-12.2753935,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1
26590,23.776112,-0.7751383,-11.682857,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
77841,23.321068,0.3116381,-12.360372,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
6565,22.488974,-1.1016494,-11.521867,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
6584,24.012623,-0.7396595,-13.330336,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2
51709,23.723103,0.26217902,-11.479436,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,6
3350,21.565401,-1.6381081,-13.1701765,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
1453,23.024668,0.42449987,-11.445823,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6
102720,23.042112,-0.9424651,-10.631975,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
340,21.870665,-1.2140092,-11.80089,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5
2255,22.427073,-1.7189481,-13.167281,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4534,22.994549,-1.6249797,-10.740891,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
3673,21.983831,-0.9128495,-11.011955,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
79592,24.805433,-1.690534,-11.500065,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
128488,23.305424,-0.92720026,-12.340075,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1
95105,24.56301,-2.6418436,-11.50253,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
6320,23.35673,0.7855089,-12.113006,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
49530,23.605816,-1.5174805,-10.696696,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,3
59727,23.472383,-2.1070035,-12.066758,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4
6760,23.449469,-2.1958573,-12.286025,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
92643,23.568134,0.019198036,-12.314505,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
145935,22.58162,-0.99911034,-10.347493,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2797,23.646912,-2.062723,-10.733983,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,3
26344,21.660255,-1.5848564,-13.265583,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,5
50798,22.366306,-1.0243201,-11.616405,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
134881,23.918697,-0.73218423,-11.138151,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2443,24.312675,-0.91717684,-12.346489,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
82041,22.881374,-0.20407689,-10.947226,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
97836,24.212849,-0.95768374,-11.150894,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
90524,24.118538,-0.46629968,-13.430449,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2
762,23.936972,-1.2061671,-12.492708,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
27808,23.63519,-2.3954697,-12.394846,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4
1419,22.43196,-1.5875839,-13.190277,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
56757,23.365461,-1.3513807,-12.218681,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,3
36525,23.158768,-1.4992554,-10.883539,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3
127096,21.834486,-0.8032637,-10.95704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5
6631,23.465256,-0.6253432,-12.535951,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1
189,22.405277,-0.99125385,-11.041772,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
237,22.107767,-1.978486,-11.152921,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
56949,24.02551,-1.0854479,-13.570249,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
26764,22.05676,-1.8077441,-13.0361805,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,5
7414,23.194855,-1.573608,-13.373975,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
3937,21.893547,-0.8631446,-12.516961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5
86293,24.377773,-1.2501132,-11.657397,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3248,24.420858,-0.6601879,-13.1313095,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1635,22.98212,-0.80406916,-11.9768305,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
