movieId,UMAP1,UMAP2,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,IMAX,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,cluster_gmm
4371,19.04815,2.9910667,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5
8830,19.126797,3.033732,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,5
2015,18.68614,2.0567482,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
69757,19.654703,3.4585469,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5
142602,18.194044,2.7348483,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
114028,21.163492,4.6501007,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
165347,21.158337,2.9085443,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,3
354,18.506535,3.1675637,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
25946,21.052088,3.9988937,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3
976,19.275146,2.2826886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5
7216,21.913567,2.180661,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,3
4887,20.445261,1.4726676,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,7
1033,22.084301,1.8938462,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
3299,20.37636,3.2260284,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
4446,20.38786,2.0480216,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7
2696,20.548767,4.9189396,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
31162,19.810425,0.25397375,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
143245,19.058468,2.3401268,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
3438,19.849138,1.8646997,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7
6530,22.251665,1.6362838,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,4
7708,22.334787,1.240287,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
2733,22.052156,1.2805105,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
49276,21.285196,0.6401878,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
42632,20.245993,2.0145118,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,7
50740,21.129381,0.75237095,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7
299,20.781109,3.160259,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
46967,19.12841,2.9181244,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5
2879,19.946436,0.5942012,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5689,18.343489,1.4848826,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5
45730,18.926077,1.9527619,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,5
136012,19.65015,4.170209,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6
436,17.89035,2.830823,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5
31086,19.181776,3.3590436,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5
1722,19.835642,1.8427602,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
2537,22.464397,2.033405,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
7840,17.926231,1.754748,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5
745,19.497023,2.9361053,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
5466,19.47695,0.58154213,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
49,19.241253,1.8378236,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5
1967,19.598232,2.846234,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5
2205,18.854616,3.0220518,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
108156,20.172028,2.0849242,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
5667,21.055323,0.78609586,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,7
3622,20.22135,2.3362286,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2525,20.880358,0.25202292,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2516,21.56413,3.0903654,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
109187,19.955086,2.2081327,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,7
5612,19.268717,3.434315,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5
2577,19.805676,2.9621327,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
4619,18.299019,3.2614534,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
86355,20.560944,4.538239,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,2
3194,18.18341,0.65547913,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5
48032,20.353714,4.3602157,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3
171701,21.5031,2.3566322,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
431,21.223942,4.5074954,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
2611,19.903307,3.265153,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
103883,18.327496,0.8624665,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
64501,20.223928,0.32129452,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
69604,22.811584,1.9239649,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
6225,21.665766,3.2580097,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
7311,19.153475,3.1726594,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5
81087,20.399984,1.9289868,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7
1996,19.397219,2.3990927,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,5
4533,21.28744,3.7557695,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3
33681,19.181639,2.561585,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
3816,21.08398,1.5543483,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7
127390,20.453915,3.2777765,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
171811,19.271244,3.250105,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5
42730,20.053667,0.40362468,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5787,21.814991,3.3868444,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
6718,20.451847,2.0815103,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
62208,18.637087,3.4375315,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
7649,20.533527,3.7926912,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
5629,20.189125,2.6779819,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
1363,20.41451,0.33252817,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
32371,20.381102,2.7116172,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,3
44828,21.153784,2.7086926,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3
80862,22.157803,2.2653913,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4
2710,20.949125,1.9408783,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,7
5733,20.353363,2.50686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
136666,20.963652,1.160576,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
145150,19.031754,4.414472,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6
2617,19.586847,1.3310348,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,7
6686,20.527273,3.05335,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3
2793,19.132578,1.0243663,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
2024,18.063736,3.6622996,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,6
82854,18.6085,1.3382485,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
840,21.818098,2.9991996,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
202,20.1653,1.5115052,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,7
5838,18.478685,2.8678749,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
280,20.218706,4.8253336,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6
9004,22.263985,1.8385727,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
55294,21.20837,4.0754266,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
3694,21.825584,2.7005198,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
129011,18.133541,3.4874365,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
43289,17.942938,1.5191891,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5
2759,19.545046,2.3955379,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
5880,19.795107,1.2636741,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7
159690,18.70529,3.0783613,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
176101,19.081625,3.5101986,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
60389,19.309025,3.199046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5
6889,19.981398,0.9856158,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
7190,18.568813,2.3097863,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
26585,20.71243,1.2278701,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,7
146688,20.820963,1.6851141,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,7
110350,20.016703,0.014375586,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7900,20.652727,2.7843642,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,3
122892,19.80696,2.8566647,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5
98061,18.588161,1.9867364,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5
5818,20.199188,3.1925054,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3
823,19.028587,2.2635481,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
1685,19.710669,2.2213483,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5
3716,20.092176,2.513229,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5
88094,20.709013,1.748541,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7
5425,19.703041,0.43502155,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4749,19.90772,1.0163425,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2069,22.242697,1.4117912,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
367,18.462355,2.6336668,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,5
3096,20.088842,4.2516713,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5613,19.483156,4.2445064,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,6
53519,21.095547,2.8380222,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,3
5772,20.851746,1.270809,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7
2972,18.396486,3.183467,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5
165645,18.298643,3.5750973,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
93980,21.093176,4.387977,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1137,19.431047,4.365809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6
86142,19.629217,2.8869793,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
68835,18.935766,2.1199193,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,5
427,20.978693,0.18578911,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0
8605,19.997175,0.252924,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87869,20.985395,3.0314007,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
26791,18.102028,1.9407486,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,5
141816,19.773043,1.9175541,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
110611,22.434338,1.2361538,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4
3134,20.293493,1.9185435,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,7
4339,20.899157,2.1333036,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,7
1210,20.448921,2.7772942,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
130686,20.682756,3.902881,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
58655,22.752151,2.158671,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
44777,18.9602,1.1239117,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,5
103543,18.01028,2.8485422,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
53447,18.790384,0.39399317,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
39801,19.067644,3.4028835,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,5
1946,20.504961,2.561042,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3
547,20.456038,4.297169,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
867,21.145817,2.376032,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
6181,19.686022,4.5941052,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6
4002,20.744564,2.8964028,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1459,22.729265,3.3970873,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
3714,19.795454,1.6233525,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7
7053,19.460295,2.8521297,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,5
148166,18.954313,2.2255807,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
121129,18.139938,2.167806,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
68480,19.59261,4.4477415,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6
5614,22.155163,1.9807906,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4
100498,19.841047,4.1596594,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,6
3870,19.961998,2.484978,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
3572,18.98932,2.8202915,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,5
5610,20.180706,3.1187017,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
151769,19.471146,1.5989786,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
320,19.437931,4.074266,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,6
49910,20.705732,3.2054484,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
93326,20.48225,4.1640797,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
56379,21.905724,1.3023688,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
2279,19.497168,3.6738474,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,5
122260,19.30783,2.1621556,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5
4748,20.29534,0.8977566,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
81791,20.233778,1.9947485,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7
32657,19.200228,0.5224968,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7834,18.469048,1.3741233,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,5
109897,19.26938,2.3392005,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
78467,19.823689,3.828816,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,3
6349,21.075708,3.4425657,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3
7312,19.220106,2.357168,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
2936,19.18525,2.6403625,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
96935,19.51758,2.022074,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5
216,20.859692,2.4666429,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
55391,20.405846,2.0640745,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,7
56801,21.270824,1.6229125,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,7
3108,20.865826,4.015009,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,3
663,18.04641,2.548442,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
1916,20.192238,2.5508902,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3
1895,20.712477,2.0464637,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,7
6629,21.546835,1.2955166,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,7
7127,22.008389,1.6029836,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4
339,20.808119,1.4580777,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7
508,19.588608,4.2547503,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
65126,21.189816,3.5847075,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2761,20.03348,1.0545367,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7
2964,20.116877,0.8265073,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7
3801,22.34535,1.314339,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4
3397,21.435432,2.8831124,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
33781,21.31539,2.1245227,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,7
134528,19.643908,2.7951615,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5
99437,21.33617,3.2187972,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3
4577,20.094692,1.8085444,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,7
6195,18.761229,0.9320886,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3447,22.047323,3.4923952,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1479,17.966494,1.2772759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,5
33903,20.5026,3.3063874,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,3
362,18.510702,1.5575117,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
1876,19.183218,1.2795954,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,5
5741,20.869438,3.6472416,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3
103483,20.480253,5.0974107,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,6
76060,21.393795,2.6636698,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1206,22.257998,3.392801,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1
45928,21.79408,1.0939021,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
5564,20.05069,1.8271494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
6586,19.080217,1.9099793,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
120637,18.72391,1.266598,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,5
101612,19.31038,3.7281811,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
7023,21.125994,4.054531,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3
117572,20.071575,2.3010347,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,7
103048,19.1831,2.7904248,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
1225,20.862247,1.0784675,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7
55269,18.400965,2.7387416,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
16,19.729584,3.0851223,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5
171,21.325998,1.8284711,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7
3132,19.935757,2.3640542,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
1537,21.987146,3.988141,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
132496,19.201038,1.5848775,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
6515,18.372116,2.8922513,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5
7093,22.801743,1.9112406,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
178323,18.80551,3.221128,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
2494,20.703598,0.6370437,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7
3317,19.431547,0.9385398,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
164647,18.861885,1.2868013,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
1574,22.450243,1.4248863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
67255,21.032488,2.119118,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,7
7936,19.487387,1.1429046,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,7
1551,22.609945,1.9754684,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
2899,19.094494,1.3368849,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
104837,18.944479,1.4723219,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
86721,17.867346,2.9183073,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5
2471,22.33244,4.000612,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
83270,20.144108,0.9791339,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7
62437,20.272015,1.8856426,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7
40148,19.928425,2.1802127,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,7
95858,21.130554,3.1513772,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
115569,19.417564,1.5370381,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,5
102088,19.107899,1.4505372,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,5
8813,19.200453,1.9367461,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
4198,21.34665,1.4935988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7
445,21.386028,4.539643,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
78620,22.35159,2.5050397,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1344,21.1474,2.32289,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,3
80615,19.48389,2.0677855,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,5
138966,18.738745,4.357706,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
1231,22.67244,1.7963636,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
5680,19.548584,2.6155288,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5
909,22.192059,1.7639027,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4
7749,18.784609,1.5479227,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
78703,22.90437,1.9768467,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,4
1090,21.819645,2.8376138,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3
4782,20.156643,4.911866,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6
2765,18.65292,0.7139834,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
150696,18.886408,0.05216786,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
48,20.166588,0.38814363,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
